id,comment_id,text_original,lang_model,is_kazakh_model,is_toxic,toxic,obscene,threat,insult,hate,explanation
342,UgyWTk4R4Ts3saGWQvZ4AaABAg,Санжар балам абайлашы. Сақ болшы. Бұлардан бәрін күтуге болады. Қамап өлтіріп жатқандары қаншама  . Абай болшы қасыңа адамдар алып жүрсейші.,kk,True,True,True,False,True,False,False,"Қорқыту бар («қамап өлтіріп жатқандары»), бұл қауіп-қатер санатына жатады."
343,UgwNcEDDeD2IM-wXkmp4AaABAg,❤❤❤Естеріңде.бодсвн,kk,True,False,False,False,False,False,False,"Мәтіннің мағынасы түсініксіз, бірақ агрессия немесе дөрекілік байқалмайды."
344,UgyiALf0CN0n8SLpCgB4AaABAg,Парламентеги депутаттарга окыт каникулда жур гой жина барин куй миларына топастарга жылбойы айтатындары жол жаман су жок акша аз халыктан естиген осекти слекейлери агып турып сойлейди биреуиде орындалмайды,kk,True,True,True,True,False,False,False,"Пікірде дөрекі сөздер мен балағат сөздер бар, бұл obscene категориясына кіреді."
345,UgysXqu-RzRwlNEgTFt4AaABAg,Дурыс айтасын жазалау керек оны,kk,True,False,False,False,False,False,False,"Жазалау керек деген пікір, бірақ нақты қорқыту немесе дөрекілік жоқ."
346,UgylRI4q0jd8ntruyWp4AaABAg,Билік өз еркімен кетпейді.,kk,True,False,False,False,False,False,False,"Бейтарап пікір, агрессия жоқ."
347,UgzcAb9TIDJe23De5LF4AaABAg,Халықты алдап пайда көріп жүрген иттерге АЛЛАның лағынеті болсын,kk,True,True,True,False,False,True,False,«Иттерге лағынет» деген сөздер қорлау және агрессия бар.
348,UgxLGvkR_givFK5ipcR4AaABAg,Боже мой ! 3 жылдан бери утиль маселеси шешилмеген...тагын канша жыл керек болар екен,kk,True,False,False,False,False,False,False,"Наразылық білдірілген, бірақ агрессия немесе дөрекілік жоқ."
349,UgwqzBbbKnyy8tQB3a94AaABAg,Брат утильды резко ұмытып кеттинғо😅,kk,True,False,False,False,False,False,False,"Жеңіл әзіл немесе сын, токсиктілік жоқ."
350,UgylLtj4TFRm7uF4rmB4AaABAg,"Проста ақша жеу үшін мостты жарамайтынға шығаруғой мынау. 
1 машина ішіндегі адам жук-пугімен есептегенде 2.5 тонна шығады. Ал сендер 30 тоннадан ары тасты төгіп қойыпсыңдар мост үстіне. 
Шешессігейін мынадай бардакты реттейтін орган барма жоқпа. 
Явно бюджеттен ақша жымқырып қалу арекетігой мынау.",kk,True,True,True,True,False,False,False,"Пікірде дөрекі сөздер мен балағат сөздер бар, бұл obscene және toxic категориясына кіреді."
351,UgzfGIlvuLP4jhCRwqd4AaABAg,Жаңа Қазақстан билігі жемқорлық пен сыбайлас жайлаған. Қазақ елі экономикалық әл ауқаты оларды ешқандай қызықтырмайды. Кілең надандар отырған,kk,True,True,True,False,False,True,False,Жемқорлық пен надандарды айыптау арқылы агрессия және қорлау бар.
352,UgzLrP-h3Z4ivLqEFQ54AaABAg,"ШЕГІР  КӨЗ    САНЖАР !
СЕН   БИЛІКТІҢ   ҚОЛШОҚПАРЫ  ЕКЕНІҢДІ    ЖАҚСЫ  БІЛЕМІЗ.
СЕН    БЕТ  ПЕРДЕҢДІ    АУЫСТЫРЫП    ХАЛЫҚ  ШАҒЫНА  ШЫҒА  ҚАЛЫПСЫҢ.
СЕНІҢ   БҰЛ  СПЕКТАКЛІҢДІ    ҚАДАЙ  ТҮСІНДІРЕСІҢ ???????????????
Ң",kk,True,True,True,False,False,True,False,Адамды «қолшоқпар» деп кемсіту және агрессивті реңк бар.
353,UgzBNF06U09A_MpO6Mh4AaABAg,Топас сауатсыз миністірлерді қамау керек халықты қинамаңдар өз қалталарыңды ойламай,kk,True,True,True,False,False,True,False,«Топас сауатсыз министрлер» деп қорлау және агрессия бар.
354,UgzfQOL6RMUs03suC-94AaABAg,Рахмет жігіттер. Осы заманының батырлары алған беттеріңнен қайтпаңдар,kk,True,False,False,False,False,False,False,"Қолдау мен ризашылық білдірілген, токсиктілік жоқ."
355,Ugwq479vd7r4yAoU83V4AaABAg,Орталық азияда оңып жатқан еш кім жоқ.,kk,True,True,True,False,False,True,False,«Оңып жатқан ешкім жоқ» деген сөздер кемсіту және агрессия бар.
356,UgysMk31Pex68v4i9ox4AaABAg,"Санжар қолдаймыз сені ,сен секілді қазақтың жігіті бар екеніне қуанамын.",kk,True,False,False,False,False,False,False,"Қолдау және мақтау, токсиктілік жоқ."
357,UgyZRJqztucFSnSn2lF4AaABAg,Утиль курыпкетсин,kk,True,True,True,True,False,False,False,«Утиль курыпкетсин» деген сөздер дөрекі және балағат сөз ретінде қаралады.
358,UgwbvVKdAyh4uDMM3jB4AaABAg,"Санжарды,  Халықты тыңдамай,  естімей теріс шешім қабылдасандар,  кресло,  қалталарынды ойлап,  сендерді қарғыс атсын,  және жегендерің жнлкелерінен шықсын! 🤲🏻",kk,True,True,True,False,False,True,False,"Қарғыс айту және қорлау бар, агрессивті реңк байқалады."
359,UgxgcGiJwW37Xuh2tz54AaABAg,Сол склярға ешкімнің шамасы келмеді ғой,kk,True,True,True,False,False,True,False,«Скляр» деген сөз кемсіту және қорлау ретінде қолданылған.
360,UgyGO0xIbYS0x6PsbC94AaABAg,"Тіл- көзден сақтасын, қандай білімді, айтқанында тұратын азамат. Қазақтың осындай жастары бар. “Зараснойлардың скамейкасы қысқа емес”. Өйтіп өтірікпен елді басқару ұят.",kk,True,True,True,False,False,False,True,"Пікірде 'Зараснойлар' деген сөз арқылы әлеуметтік топқа қарсы өшпенділік байқалады, бұл - нәсілдік немесе этникалық кемсіту."
361,UgzyvPryyM-iBmU524t4AaABAg,Алга Санжар и только Алга!!!,kk,True,False,False,False,False,False,False,"Пікір қолдау білдіреді, агрессия немесе кемсіту жоқ."
362,UgzYtwPAljxeRyTdWnF4AaABAg,Атаңа Рахмет! Сендей ұллы тәрбиелеген?,kk,True,False,False,False,False,False,False,"Пікір мақтау және ризашылық білдіреді, токсиктілік жоқ."
363,UgzD72yGrR8A3C-hg0h4AaABAg,Құрметті Санжар мырза ассалаумағалейкум! Сіз біздің халықтың батырысыз. Сізден өтінішміз бар. Біз Астана қаласы Алтын шар ТҮК тұрғындарымыз. Бізге АЛЛЮР деген алпауыттың әлі жетіп тұр. Өтініш жардем көрсетіңізші!,kk,True,False,False,False,False,False,False,"Сұрау және құрметпен жазылған, токсиктілік жоқ."
364,UgzFuozv-uwRJNksYQZ4AaABAg,Санжарға қазақ халқының атынан шексіз алғыс!,kk,True,False,False,False,False,False,False,"Қолдау және алғыс білдіру, агрессия жоқ."
365,Ugxc8fr9d6YNDqOQvYF4AaABAg,50 есе азайтуға болама?,kk,True,False,False,False,False,False,False,"Қарапайым сұрақ, токсиктілік жоқ."
366,UgwHyukbbqRmdFEj0qF4AaABAg,🤦 Аллам сақтайгөр! Осылар не жеп ақылды болады? Бардак,kk,True,True,True,False,False,True,False,"Пікірде 'не жеп ақылды болады?' деген құрметсіз және кемсіту реңі бар, бұл - токсиктілік."
367,UgxUmmyUGHiJ5T2a6lx4AaABAg,"Бұл нұр-отанда істедіғой , хочет опять к влвсти🤮",kk,True,True,True,False,False,True,False,"Пікірде кемсіту және құрметсіздік бар ('нур-отанда істедіғой', 'хочет опять к власти' деген реңк)."
368,UgyiUVaOIWFH2xsIkB54AaABAg,Бауырым абай болшы на мақұлықтар бір нәрсе бүлдіріп жібермесін. Бұл надандардан бәрін күтуге болады. Алладан қорғаныс тіле истиғфар жаса. Аллах көмектеседі. Тек ұлықта халық үшін болса,kk,True,False,False,False,False,False,False,"Пікірде сақтандыру және дұға бар, агрессия жоқ."
369,Ugw5MGp9sVNOm_qJiKh4AaABAg,"ШАНШАР БАЛАМ СЕНІ АЛЛА ҚОЛДАСЫН, АМАН БОЛШЫ БАЛАМ🤍🤍🤍💚💚💚♥♥♥♥♥🍀🍀🍀🌾🌾🌾🌿🌿🌿🖐🖐🖐💚💚💚♥♥♥🤍🤍🤍👍👍👍🤍🤍🤍🤍♥♥♥💚💚💚🤲🤲🤲",kk,True,False,False,False,False,False,False,"Махаббат пен қолдау білдіру, токсиктілік жоқ."
370,UgzgCEsH_YOtjTqlzn14AaABAg,"Банда билік әбден құтырып кеткен, билік әбден халықты құл қылып, малай қылып шаршатты қажытты тоздырды, қайыршы кедей қылды. 
ҚАЗАҚ ХАЛҚЫНА ҮЛКЕН КӨТЕРІЛІС КЕРЕК. ХАЛЫҚ ҮНДЕМЕСЕ БИЛІК БІЛГЕНІН ІСТЕЙДІ. 
ХАЛЫҚТЫ АДАМ ЕКЕН ДЕМЕЙДІ.",kk,True,True,True,False,False,False,False,"Пікірде билікке қарсы қатты сын және көтеріліс шақыру бар, агрессивті реңк байқалады."
371,UgylDjiBDYxJU0QDxsJ4AaABAg,Мен қара халыққа өкпелімін мойындаймын біздің халық ЧМО!,kk,True,True,True,False,False,True,True,Пікірде 'қара халық' және 'ЧМО' деген кемсіту және әлеуметтік топқа қарсы өшпенділік бар.
372,UgwSdgg5nO4UUeMpi-x4AaABAg,Санжар жарайсың бәрінің көзін ашып дәлелдеп бергеніңе!Халық Сенімен бірге!Алға Қазақ Елім!,kk,True,False,False,False,False,False,False,"Қолдау және мақтау, токсиктілік жоқ."
373,UgyK6HRaKzhQ01ty-YR4AaABAg,Жарайсыңдар жігіттер! Алған беттен қайтпаңдар!,kk,True,False,False,False,False,False,False,"Қолдау білдіру, агрессия жоқ."
374,Ugy3bGh80E-ZP-ivg2t4AaABAg,"100 % қолдаймын САНЖАРДЫ,  тойымсыз мисыз шенеуніктер, дұрыс тұрған нәрсені бұзып тастап, орнына еш керек емес миллиондаған, миллярдтаған бюджеттік шығыстарды жасап, пайдасын тек біреулердің қалтасына кетіріп отыр.  Бұл жаны ашымаушылық, экономикалық қастандық жасалып отыр.  Жаным ашиды.",kk,True,False,False,False,False,False,False,"Сын және алаңдаушылық білдіру, бірақ агрессия немесе кемсіту жоқ."
375,UgzDpyB0pwW6kaa07kR4AaABAg,"Санжар Мыкты Елине Жаныашыр Азамат,Алла Жар болсын Аркашан Аманбол",kk,True,False,False,False,False,False,False,"Мақтау және дұға, токсиктілік жоқ."
376,UgxzeR1lvyHb1solJKl4AaABAg,"Была бы рада нашему выходу из этой организации 🙏
 Рахмет сізге білім беру үшін 👍",kk,True,False,False,False,False,False,False,"Рахмет айту және тілектестік, токсиктілік жоқ."
377,Ugz8VSi7gm87u_-IWwF4AaABAg,Енді не болады,kk,True,False,False,False,False,False,False,"Қарапайым сұрақ, токсиктілік жоқ."
378,Ugxvg8k1EO3QRKGQpWJ4AaABAg.9nLcs-SMNY-9nOKXZLr4Bg,"Мен, отбасыммен саған жастарымызды береміз!",kk,True,False,False,False,False,False,False,"Жастарды беру туралы пікір, агрессия жоқ."
379,Ugw5-AtlvQhQzflbwCd4AaABAg.9y3mLA1qm6N9y7lFcPiL71,Келісемін!,kk,True,False,False,False,False,False,False,"Қолдау білдіру, токсиктілік жоқ."
380,UgxJvGzXMS-qCHwFdLt4AaABAg,Мынау әкім  елді көтеріліске итермелеп жатыр ғой,kk,True,True,True,False,False,False,False,"Пікірде әкімді елді көтеріліске итермелеу айыпталуда, агрессивті реңк бар."
381,UgwlAg1OlkXjv-6iHQp4AaABAg,Біреулер жұмсап тұр ғой байқа азамат алла жар болсын,kk,True,False,False,False,False,False,False,"Қолдау және дұға, токсиктілік жоқ."
382,UgzYcyV3klxFah9_2-J4AaABAg,Мына жұмысты істеуге тапсырыс бергендер халық жауы.  Тағы елу жыл тұратын дүние еді.,kk,True,True,True,False,False,False,False,"Пікірде 'халық жауы' деген айыптау бар, агрессивті реңк байқалады."
383,UgykcCrpY7i9-fRPo6h4AaABAg,"Какая прелесть, Санжар балам, алга❤❤❤",kk,True,False,False,False,False,False,False,"Қолдау және мақтау, токсиктілік жоқ."
384,Ugxi4YC8vMzdCZ4GBcp4AaABAg,"Эх қарабеттер ай! Ұят, ар жоқ екен, қазақ десек өзіңе келеді! Сұмырай, бет жоқ екен! Нағыз сатқындық бұл, түбінде жақсы болмайды осыларға!",kk,True,True,True,False,False,True,False,"Пікірде 'қарабеттер', 'сұмырай' деген кемсіту сөздері бар, бұл - құрметсіздік."
385,UgyMosLgYZSZHYMZlXh4AaABAg,"Депутатқа айлықты депутат болып сайланғанға дейінгі айлығын белгілеу керек. Тек Қазақстан бойынша орташа айлық мөлшерінен кем болмаса болды. Көмекші, қызметтік көлік беру қажет емес. Астанадан басқа жерде тұратын депутаттарға тек қызметтік пәтер берілуі керек, коммуналдық қызметті өз айлығынан төлейтін болсын. Қызметтік пәтер ешқандай жекешелендіруге жатпайтын болсын. Сол кезде ғана халыққа шын көңілмен қызмет еткісі келетін азаматтар ғана депутаттыққа барады.",kk,True,False,False,False,False,False,False,"Ұсыныс және пікір, агрессия жоқ."
386,Ugw-ztPvkOMa3Mb8Lfp4AaABAg,"Санжар батырлық көрсетіп, утильсбор 50- деп көшеге шық",kk,True,True,True,False,False,False,False,"Пікірде көшеге шығу туралы шақыру бар, агрессивті реңк байқалады."
387,UgyMHZS9a7HZzDA1GYN4AaABAg,Адамдар казактар. Времекада тұрып жатыр.,kk,True,False,False,False,False,False,False,"Қарапайым мәлімдеме, токсиктілік жоқ."
388,UgxcT4VerQSO0s44jm94AaABAg,Ату жазасын қолдану керек!,kk,True,True,True,False,True,False,False,Пікірде 'ату жазасын қолдану керек' деп физикалық жазалау туралы қорқыту бар.
389,Ugxjkat6ALG4zs2L7FR4AaABAg,Булда бир шоугой,kk,True,True,True,False,False,True,False,"Пікірде 'шоугой' деген кемсіту бар, бұл құрметсіздік."
390,Ugywsp-ZkSvFfdxjKEZ4AaABAg,👍👍👍 Алга,kk,True,False,False,False,False,False,False,"Пікір позитивті, агрессия немесе дөрекілік жоқ."
391,Ugz6_1-f5WUU7xBQCZt4AaABAg,Алға Санжар .,kk,True,False,False,False,False,False,False,Қолдау білдіретін бейтарап пікір.
392,Ugw85NZN_8rXEQJ6BPx4AaABAg,Аузыңа келгенін айтпа министр болсаң өзіңе. Әкеңнен қалған кресло жоқ бір күні босатасын. Утиль мен алғашқы төлем керегі жоқ. Заводтарды биюджеттін ақшасынан қаржылагдырыңдар болмаса министрлердін жалақысын жекіжүз мың қылыңдар қалғанын заводқа аударсын.,kk,True,True,True,False,False,False,False,"Пікірде сын мен наразылық бар, бірақ балағат сөздер немесе тікелей қорлау жоқ."
393,UgwOMqBOzbug-suIRvp4AaABAg,Екі дүниенің қарғысы атқыр н. назарбаевтың салып кеткен жолы!!!,kk,True,True,True,False,False,False,False,Қарғыс айту арқылы агрессивті реңк байқалады.
394,UgyC2d0a83PSfycpwdB4AaABAg,Осындай жемқорлардың жаңалығынан тойдық.,kk,True,True,True,False,False,False,False,"Жемқорларға деген теріс пікір, агрессия бар."
395,UgzPFJAr91-NNeobZPF4AaABAg,сенин акталып жатканын ози сондай екенинди корсетедигой,kk,True,True,True,False,False,True,False,Пікірде жеке тұлғаға қатысты кемсіту бар.
396,UgyiscnSRsAUsJx-F4Z4AaABAg,"""Біз тероист емеспіз, қарапайым халықпыз!",kk,True,False,False,False,False,False,False,Қарапайым халықты қорғау туралы бейтарап пікір.
397,UgyrseDAxj2McwQSRrN4AaABAg,"Алла жар болсын,әр ісің оңға бассын, қолдаймыз!!!",kk,True,False,False,False,False,False,False,"Қолдау мен тілек білдіру, агрессия жоқ."
398,Ugwtael8E2OrbIFz5Kh4AaABAg,оставкага кетиру керек,kk,True,True,True,False,False,False,False,Қысқа әрі талап ету түрінде агрессия бар.
399,UgwqX0En46HLFy9WYdV4AaABAg,"Алла тағала қорғап жүрсін, қазақ елінің болашағы үшін шырылдап жүрген Санжардай бозторғайымызды еліміздің барша халқы қолдауымыз қажет!",kk,True,False,False,False,False,False,False,"Қолдау мен мақтау, агрессия жоқ."
400,UgxF87oeoMUMDVTpQ-94AaABAg,Сандра Ербол Жане атсалысып журген жигиттер сау болындарш,kk,True,False,False,False,False,False,False,Қолдау білдіретін бейтарап пікір.
401,UgwsaRYU21V7-8YZTYR4AaABAg,Бiздiн билiкте отырғандар совхоз бөлімшесінің бастығы қызметтерін атқаратын адамдар .одан артық жумыс iстей алмаид .,kk,True,True,True,False,False,True,False,Биліктегі адамдарды кемсіту бар.
402,Ugy8oJZN_n5U7r88wEF4AaABAg,Лөпіл,kk,True,True,True,False,False,True,False,"Қысқа әрі дөрекі сөз, кемсіту бар."
403,Ugw-NoNzdm0DLe6_G094AaABAg,Қашан билікті алла тағала құстыртады екен,kk,True,True,True,False,False,False,False,Билікті құлатуды тілеу арқылы агрессия бар.
404,Ugz9_AF7lTykDvKsmgp4AaABAg,Утильсбор жойылсын первичный төлем жойылсын алға Қазақстан,kk,True,False,False,False,False,False,False,"Талап пен ұсыныс, агрессия жоқ."
405,UgwlqLOSuoniR_7Yn6N4AaABAg,"Оз озимизди наебивать еткеннен баска ел  бизди адамга санамайдыгой,  малдан арман халык дейдигой а.",kk,True,True,True,False,False,True,False,Адамдарды кемсіту және дөрекі сөздер бар.
406,UgwpchfmxpcswazyoOF4AaABAg,Ассалаумағалейкум Санжар ақ жол! Мы с тобой,kk,True,False,False,False,False,False,False,"Қолдау мен тілек білдіру, агрессия жоқ."
407,Ugypq-vXSzPSpZvssMp4AaABAg,"Санжарды Бохаевты , Бектеновтың орнына қою керек.  Не деген сұмдық. !!!!!
Ата заң қайда, оның гаранты президентіміз қайда?",kk,True,True,True,False,False,False,False,"Сыни пікір, бірақ дөрекі сөздер немесе қорлау жоқ."
408,UgwVxXcAHsN6ECy3MpF4AaABAg,Укіметті таратып жіберу керек! Дым пайдасы жоқ!,kk,True,True,True,False,False,False,False,Үкіметті тарату туралы талап агрессивті реңк береді.
409,UgzyLjM9moJBJV671rZ4AaABAg,"санжар балам ақ жол тілеймін ,.,",kk,True,False,False,False,False,False,False,Қолдау білдіретін бейтарап пікір.
410,UgxomzzjUTIKbWnPPop4AaABAg,Санжар баримиз саган дауыс беремиз,kk,True,False,False,False,False,False,False,"Қолдау білдіру, агрессия жоқ."
411,UgziGF485cPMOv0cFcl4AaABAg,алға рахмет,kk,True,False,False,False,False,False,False,"Рақмет айту, агрессия жоқ."
412,UgxCmSxOzRd9I77EKn54AaABAg,"Санжар и его команда по утиль сбору желаю успехов, удачи ,чтобы добились до истины,чтобы нашлись депутаты и чиновники  которые поддержали вас в решении огромных проблем ,на вашем кропотливом  труд.Алла қолдасың, Алға Қазақстан.",kk,True,False,False,False,False,False,False,"Қолдау мен тілек білдіру, агрессия жоқ."
413,UgwPHlAG49hv-eDbF7h4AaABAg,Молодец Санжар алға Қазақстан!,kk,True,False,False,False,False,False,False,"Қолдау білдіру, агрессия жоқ."
414,Ugx41znifw9MrQh-nyt4AaABAg,"Жаңа әкім 1. Бордюр,брусчатка ауыстырады,өйткені ақша көп ақша жеу керек,бүкіл Қазақстанда әкімдер сөйтедң",kk,True,True,True,False,False,False,False,"Әкімдерді сыни түрде сипаттау, агрессия бар."
415,Ugy4AELpx3azo1nhj8R4AaABAg,"Санжар Сен биринши казакша сойлеуден баста айтып турган намысын болса, жане барлык бейне жазбаларынды Ана тилимизден баста. Орыс болсан оны айт",kk,True,True,True,False,False,True,False,Жеке тұлғаны кемсіту және тілдік кемсітушілік бар.
416,UgwqhPkKh10EdSRgmQd4AaABAg,САНЖАР 100/ КОЛДАИМЫН.,kk,True,False,False,False,False,False,False,"Қолдау білдіру, агрессия жоқ."
417,UgxZVWmQ0_9IdAQAhs94AaABAg,"Халықты ойлайтын, өз жұмысын кәсіби және адал  істейтін әкімдер нәсіп болсын Қазақ еліне",kk,True,False,False,False,False,False,False,"Жақсы тілектер мен қолдау, агрессия жоқ."
418,Ugxm8Yibh4kEY_sGesp4AaABAg,"Мына бала аман журсин, сак бол иним",kk,True,False,False,False,False,False,False,"Жақсы тілек, агрессия жоқ."
419,UgynvHsKjEy4ewIUwzJ4AaABAg,Далбаев байбек кайдасын кашкын назарбай омирден откен сон казакстанда саган омир жок далбаев екенсин,kk,True,True,True,False,False,True,False,Жеке тұлғаны кемсіту және дөрекі сөздер бар.
420,UgyhCkHz6df2Pr-SUVN4AaABAg,"Токаевты тазик шыгаратын заводка шакырганы, кимнин есинде?😂😂😂",kk,True,True,True,False,False,True,False,"Пікірде Тоқаевқа қатысты кемсіту және құрметсіздік бар, бірақ балағат сөздер қолданылмаған."
421,UgzoiFuGt_ra2JZKu4d4AaABAg,Тоқаев не қарап отыр ?,kk,True,False,False,False,False,False,False,"Бейтарап пікір, агрессия немесе кемсіту жоқ."
422,UgwHgJhO2P0gk5AupZB4AaABAg,Бауырым жарайсың мықты мықты істерді қозғап жүрсің,kk,True,False,False,False,False,False,False,"Жақсы пікір, жағымды және құрметті."
423,UgyD32k2gBOIuJ_3RBl4AaABAg.A4Mb5xueNgnA4N4SFVKbSS,Сен сияқтылар боқ жақпасын деп,kk,True,True,True,False,False,True,False,"Құрметсіздік және кемсіту бар, бірақ балағат сөздер қолданылмаған."
424,Ugw1UOt04w_-BuFKI1l4AaABAg,Санжар бір тірлікті бітірсей утел перевишка болдыма,kk,True,False,False,False,False,False,False,"Пікірде агрессия немесе кемсіту жоқ, бейтарап."
425,UgzPXFW0aAGASZnAPgV4AaABAg,Қарабет Бетқара,kk,True,True,True,False,False,True,False,"Қорлау және кемсіту бар, балағат сөздер жоқ."
426,UgxJCQ6ZdC1pV0mxcP54AaABAg,Маскара😢😢😢,kk,True,True,True,False,False,True,False,"Қысқа балағат сөз (маскара) қолданылған, бұл құрметсіздік пен кемсітуге жатады."
427,Ugx_dt7gnLCBQtmO1vt4AaABAg,Не айтарын билмей калды😂 Дайындалмаган гой😢,kk,True,True,True,False,False,True,False,"Құрметсіздік және кемсіту бар, әзілмен айтылғанымен агрессия байқалады."
428,UgxcaRbgmZUlWMjzjqx4AaABAg,АЛЛА сақтасын сені!,kk,True,False,False,False,False,False,False,"Жақсы тілек білдіру, агрессия немесе кемсіту жоқ."
429,UgwMzfT65PyRAgAW7cd4AaABAg,Өңкей қазақтың ішінде орысша сөйлеп тұр,kk,True,True,True,False,False,False,True,Ұлттық ерекшелікке қатысты кемсіту және өшпенділік бар.
430,Ugy_e8jkiz0qhLNxCbR4AaABAg,Санжар алға ✊,kk,True,False,False,False,False,False,False,"Қолдау білдіру, агрессия жоқ."
431,UgzzKIU2Wn1Cq7JXSFl4AaABAg,Есек аким иттин баласыгой бул тонкайдын тапсырмасы гой.,kk,True,True,True,True,False,True,False,"Балағат сөздер мен құрметсіздік бар, кемсіту байқалады."
432,Ugz2mD56WZu166cXfgV4AaABAg.A4fD-zgEtkNANwJ-jFjWSp,"Іқұрметті, ҚАЗАҚСТАНДЫҚТАР! Қашаңғы олигархтар мен шенееуніктерге жем болып, еліміздің халқының жағдайының өте төмен дәрежеде екенін көре отыоып, оған көз жұма қарап отыоа бермекпіз. Оған кім кінәлі, әрине қоғаи және БІЗ. Себебі Елім деп еңіреп туған Санжар сияқты азаматтарымызды қолдаудың орнына, керісінше Скляр, Шарлапаев сияқты халық жауларын қолдап, бас шұлғып, отыра бермекпіз. Оянатын. Мемлекетімңзге қызмет ететін, халқымызды гүлдендіруге жұмсалатын қаржылар, чиновниктердің қалтасына түсе берсін деп отыоа береміз. Өз Отанын аяусыз тонап, кеңірдектері анакондадан ары болып кеткен, мемлекетіміз бен Отанымызға жандары ашымаған аждаһалардың көзін құртып, Санжар сияқты өз елінің шынайы патриоттарын қолдамасқа. Сіздерден үлкен —ұлкен өтініш. Санжар баламызды қолдап қоршап, сайлау кезінде министрлікке өтуге бір ауыздан атсалысып қолдайық. Отаным, Елім, Жерім, Мемлекетім, Атамекенім, Кіндік кескен туған мекенім дешен Қазақстан азаматтарын Санжар Боқаеаты қолдап қоршауға шақырамын!!!!!!! Санжар, қазақ халқы, қазақ елі өзіңмен бірге. Алға, Санжар. Ескі Қазақстанның былықтарының беті мен артын ашып, беттеріне басып, Қазақ елін ОЯТА бер. Тек АЛҒА!!!!!!!!! 34:23",kk,True,False,False,False,False,False,False,"Ұзақ, патриоттық және қолдау білдіретін пікір, агрессия жоқ."
433,Ugwc-DaLQGIJCamNhbh4AaABAg,"Әр азамат, Санжардай белсенді болсын!!! Санжар, сізге Рахмет!!!",kk,True,False,False,False,False,False,False,"Қолдау және алғыс білдіру, агрессия жоқ."
434,UgzTUthf6vAKyWsySBd4AaABAg,Атана Рахмет,kk,True,False,False,False,False,False,False,"Алғыс білдіру, агрессия жоқ."
435,UgxPKowe6U8mtvXHl614AaABAg,Толық қолдаймын.,kk,True,False,False,False,False,False,False,"Қолдау білдіру, агрессия жоқ."
436,Ugy6sAJg8sI9BBpNqrx4AaABAg,Алла жар болсын Санжар қарағым! Керемет ❤ нақты түсінікті,kk,True,False,False,False,False,False,False,"Жақсы тілек және алғыс, агрессия жоқ."
437,UgwemcIaF-TqohdIyq54AaABAg,Окиметтен ешкандай жаксылык кутпендер ол жерде уят аяушылык халкын ойлау дегенди базарда сатып жибергендер отыр олармен тек кудайдын алдына барганда гана есеп жасайсыздар,kk,True,True,True,False,False,True,False,"Құрметсіздік және кемсіту бар, бірақ балағат сөздер жоқ."
438,Ugz6SaR9JJ-94-VdrgR4AaABAg,"Санжар өзің абайлашы,алысқа кеттің.",kk,True,False,False,False,False,False,False,"Ескерту немесе кеңес, агрессия жоқ."
439,UgzB5VSAgVSL4MkMJ514AaABAg,"Наши автопромовцы рады, что живут не в Китае. За такое там давно расстреляли бы. А, у нас получают  миллиардное субсидирование. Елімізге, экономикамызға соншама залал келтіріп отырған адамдар неге жауапқа тартылмайды? Дәл сол заводтың ішінен қолдарына кісен тағып абақтыға жабу керек. Ертең қашып кетеді. Шетелде жинаған қорлары бар шығар. Зәулім-зәулім үйлері бар шығар. Құқық қорғау органдары тездетіп әрекет етсін.",kk,True,False,False,False,False,False,False,"Сыни пікір, бірақ агрессия немесе қорқыту жоқ."
440,UgwRm8WSdPPumk1Mehp4AaABAg,Рахмет сізге Санжар аға 👍,kk,True,False,False,False,False,False,False,"Алғыс білдіру, агрессия жоқ."
441,Ugw6yLiVaFBh5E71Hq94AaABAg,Халкымыз жаксы машина мынсын.,kk,True,False,False,False,False,False,False,"Жай пікір, агрессия жоқ."
442,UgybBwpVuJF1O0TkwaV4AaABAg,Менің әжем ошағын мастероксыз әдемірек сылайтын еді😂,kk,True,False,False,False,False,False,False,"Әзіл-оспақ, агрессия немесе кемсіту жоқ."
443,Ugx69GNKRM4hAD6vPF94AaABAg,Депутат  ничего не решает только токв арамтамактар кетсин,kk,True,True,True,False,False,True,False,"Құрметсіздік және кемсіту бар, балағат сөздер жоқ."
444,UgzzoiaqcxkotiukCRN4AaABAg,"Санжар,рахмет сізге.  Көзімізді ашып жатқанызға",kk,True,False,False,False,False,False,False,"Алғыс білдіру, агрессия жоқ."
445,UgxgWzjXmxO5vbsVrfB4AaABAg,Азамат  інім  солай  өтрігін  аш.,kk,True,False,False,False,False,False,False,"Қолдау білдіру, агрессия жоқ."
446,Ugw2Rmf4ktDs6XcSID94AaABAg.AP6YQRuukYfAP6YnPBXTQT,Котагымды жемеши . Алматылыктардын 95% уйде отырган. Сен сиякты сайгактар Гана далада шауып журген,kk,True,True,True,False,False,True,True,"Құрметсіздік, кемсіту және әлеуметтік топқа бағытталған өшпенділік бар."
447,Ugzv37KjhGJX3bQnv4l4AaABAg,"Жарайсың САНЖАР. Бұл ұры,жемқор биліктен жақсылық шықпайды деп ойлаймын",kk,True,False,False,False,False,False,False,"Сыни пікір, бірақ агрессия немесе балағат сөздер жоқ."
